,"V skladu s Pravilnikom o prvih meritvah in obratovalnem monitoringu emisije snovi v zrak iz nepremičnih virov onesnaževanja ter o pogojih za njegovo izvajanje (Uradni list RS, št. 70/96, 71/00, 99/01 in 17/03), morajo vsi zavezanci za izvedbo emisijskega monitoringa snovi v zrak iz nepremičnih virov onesnaževanja pripraviti letno poročilo.

Na osnovi oddanih letnih poročil smo na Agenciji RS za okolje zbrali podatke o letnih količinah izpuščenih snovi v zrak iz industrijskih obratov, ki jih objavljamo na tej spletni strani.

Na tej spletni strani so osnovni podatki o zavezancu, obratu s katerim upravlja zavezanec in o letnih količinah izpuščenih snovi v zrak iz posameznega obrata. Podatki so v obliki excelove tabele, tako da jih lahko poljubno razvrščate.  
",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
0,,Podatki o zavezancu,,,,,Podatki,o obratu,,Podatki o emisijah v zrak,
1,Leto poročanja,Naziv zavezanca,Naslov zavezanca,Poštna številka,Ime pošte,Naselje obrata,Ulica obrata,Hišna št.obrata,Občina obrata,Onesnažilo,Letna količina [Kg]
513,2003,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,ZAGORJE OB SAVI,"hlapne organske spojine, razen metana",105.37
514,2003,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,ZAGORJE OB SAVI,metanol,18.73
515,2003,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,ZAGORJE OB SAVI,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",36.57
516,2003,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,ZAGORJE OB SAVI,skupni prah,1055.15
517,2003,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,ZAGORJE OB SAVI,stiren (C8H8),8.6
518,2003,"ETI ELEKTROELEMENT, D.D.",OBREZIJA 5,1411,IZLAKE,IZLAKE,OBREZIJA,5,ZAGORJE OB SAVI,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1141.45
519,2003,"ETIKETA, TISKARNA D.D.",INDUSTRIJSKA ULICA 6,4226,ŽIRI,ŽIRI,INDUSTRIJSKA ULICA,6,ŽIRI,"organske spojine, izražene kot skupni organski ogljik (TOC)",7720
520,2003,"ETOL TOVARNA AROM IN ETERIČNIH OLJ, D.D.",ŠKOFJA VAS 39,3000,CELJE,ŠKOFJA VAS,ŠKOFJA VAS,39,CELJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",41.39
521,2003,"ETOL TOVARNA AROM IN ETERIČNIH OLJ, D.D.",ŠKOFJA VAS 39,3000,CELJE,ŠKOFJA VAS,ŠKOFJA VAS,39,CELJE,skupni prah,3919.42
522,2003,"ETOL TOVARNA AROM IN ETERIČNIH OLJ, D.D.",ŠKOFJA VAS 39,3000,CELJE,ŠKOFJA VAS,ŠKOFJA VAS,39,CELJE,skupni prah,0.29
523,2003,"ETRA 33 ENERGETSKI TRANSFORMATORJI, D.D.",ŠLANDROVA ULICA 10,1231,LJUBLJANA - ČRNUČE,LJUBLJANA,ŠLANDROVA ULICA,10,LJUBLJANA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",422.4
524,2003,"ETRA 33 ENERGETSKI TRANSFORMATORJI, D.D.",ŠLANDROVA ULICA 10,1231,LJUBLJANA - ČRNUČE,LJUBLJANA,ŠLANDROVA ULICA,10,LJUBLJANA,ogljikov monoksid (CO),28.12
525,2003,"ETRA 33 ENERGETSKI TRANSFORMATORJI, D.D.",ŠLANDROVA ULICA 10,1231,LJUBLJANA - ČRNUČE,LJUBLJANA,ŠLANDROVA ULICA,10,LJUBLJANA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1.8
526,2003,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,KRANJ,"krom in njegove spojine, izražene kot Cr",0.26
527,2003,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,KRANJ,skupni prah,15
528,2003,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,KRANJ,amonijak (NH3),18.86
529,2003,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,KRANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",2095.07
530,2003,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,KRANJ,fenol,29.44
531,2003,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,KRANJ,formaldehid (CH2O),29.44
532,2003,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,KRANJ,ogljikov monoksid (CO),1216.7
533,2003,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,KRANJ,skupni prah,10.81
534,2003,"EXOTERM - IT D.O.O. DRUŽBA ZA PROIZVODNJO, INŽENIRING, ZASTOPSTVO IN TRGOVINO, KRANJ",STRUŽEVO 66,4202,NAKLO,KRANJ,STRUŽEVO,66,KRANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",173.42
535,2003,"Farma Draženci reja prašičev, d.o.o.",DRAŽENCI 10a,2288,HAJDINA,DRAŽENCI,DRAŽENCI,10,HAJDINA,amonijak (NH3),60030
536,2003,"Farma Draženci reja prašičev, d.o.o.",DRAŽENCI 10a,2288,HAJDINA,DRAŽENCI,DRAŽENCI,10,HAJDINA,didušikov oksid (N2O),24332
537,2003,"Farma Draženci reja prašičev, d.o.o.",DRAŽENCI 10a,2288,HAJDINA,DRAŽENCI,DRAŽENCI,10,HAJDINA,metan (CH4),253425
538,2003,Farma Hedl,SPODNJA VIŽINGA 14,2360,RADLJE OB DRAVI,SPODNJA VIŽINGA,SPODNJA VIŽINGA,14,RADLJE OB DRAVI,amonijak (NH3),33890
539,2003,Farma Hedl,SPODNJA VIŽINGA 14,2360,RADLJE OB DRAVI,SPODNJA VIŽINGA,SPODNJA VIŽINGA,14,RADLJE OB DRAVI,didušikov oksid (N2O),3494
540,2003,Farma Hedl,SPODNJA VIŽINGA 14,2360,RADLJE OB DRAVI,SPODNJA VIŽINGA,SPODNJA VIŽINGA,14,RADLJE OB DRAVI,metan (CH4),1059
541,2003,Farma Hedl,SPODNJA VIŽINGA 14,2360,RADLJE OB DRAVI,SPODNJA VIŽINGA,SPODNJA VIŽINGA,14,RADLJE OB DRAVI,skupni prah,35266
542,2003,Farma Hedl,SPODNJA VIŽINGA 14,2360,RADLJE OB DRAVI,SPODNJA VIŽINGA,SPODNJA VIŽINGA,14,RADLJE OB DRAVI,"trdni delci, manjši od 10 mikrometrov",3389
543,2003,"FARMA STIČNA, D.D.",STIČNA 1,1295,IVANČNA GORICA,STIČNA,STIČNA,1,IVANČNA GORICA,amonijak (NH3),11337
544,2003,"FARMA STIČNA, D.D.",STIČNA 1,1295,IVANČNA GORICA,STIČNA,STIČNA,1,IVANČNA GORICA,metan (CH4),36466
545,2003,"FARMA STIČNA, D.D.",STIČNA 1,1295,IVANČNA GORICA,STIČNA,STIČNA,1,IVANČNA GORICA,ogljikov dioksid (CO2),10367810
546,2003,"FARMA STIČNA, D.D.",STIČNA 1,1295,IVANČNA GORICA,STIČNA,STIČNA,1,IVANČNA GORICA,skupni prah,3178
547,2003,"FARMA STIČNA, D.D.",STIČNA 1,1295,IVANČNA GORICA,STIČNA,STIČNA,1,IVANČNA GORICA,vodikov sulfid (H2S),14802
548,2003,Farme Boreci,CESTA V HOTINJE 30,2204,MIKLAVŽ NA DRAVSKEM POLJU,DRAVSKI DVOR,CESTA V HOTINJE,30,MIKLAVŽ NA DRAVSKEM POLJU,amonijak (NH3),104889
549,2003,Farme Boreci,CESTA V HOTINJE 30,2204,MIKLAVŽ NA DRAVSKEM POLJU,DRAVSKI DVOR,CESTA V HOTINJE,30,MIKLAVŽ NA DRAVSKEM POLJU,didušikov oksid (N2O),10817
550,2003,Farme Boreci,CESTA V HOTINJE 30,2204,MIKLAVŽ NA DRAVSKEM POLJU,DRAVSKI DVOR,CESTA V HOTINJE,30,MIKLAVŽ NA DRAVSKEM POLJU,metan (CH4),3277
551,2003,Farme Boreci,CESTA V HOTINJE 30,2204,MIKLAVŽ NA DRAVSKEM POLJU,DRAVSKI DVOR,CESTA V HOTINJE,30,MIKLAVŽ NA DRAVSKEM POLJU,skupni prah,109216
552,2003,Farme Boreci,CESTA V HOTINJE 30,2204,MIKLAVŽ NA DRAVSKEM POLJU,DRAVSKI DVOR,CESTA V HOTINJE,30,MIKLAVŽ NA DRAVSKEM POLJU,"trdni delci, manjši od 10 mikrometrov",10488
553,2003,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,IHAN,BREZNIKOVA CESTA,89,DOMŽALE,amonijak (NH3),76996
554,2003,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,IHAN,BREZNIKOVA CESTA,89,DOMŽALE,didušikov oksid (N2O),3667
555,2003,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,IHAN,BREZNIKOVA CESTA,89,DOMŽALE,metan (CH4),220593
556,2003,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,KLINJA VAS,KLINJA VAS,1,KOČEVJE,amonijak (NH3),26528
557,2003,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,KLINJA VAS,KLINJA VAS,1,KOČEVJE,didušikov oksid (N2O),1262
558,2003,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,KLINJA VAS,KLINJA VAS,1,KOČEVJE,metan (CH4),88618
559,2003,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,LESKOVEC PRI KRŠKEM,,,KRŠKO,amonijak (NH3),32305
560,2003,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,LESKOVEC PRI KRŠKEM,,,KRŠKO,didušikov oksid (N2O),1539
561,2003,Farme Ihan d.d.,BREZNIKOVA CESTA 89,1230,DOMŽALE,LESKOVEC PRI KRŠKEM,,,KRŠKO,metan (CH4),100366
562,2003,FENIKS D.O.O.,CESTA ŽALSKEGA TABORA 10,3310,ŽALEC,ŽALEC,CESTA ŽALSKEGA TABORA,10,ŽALEC,skupni prah,1150.24
563,2003,"FENOLIT d.d., SINTETIČNE SMOLE IN MASE",Borovnica,1353,BOROVNICA,BREG PRI BOROVNICI,BREG PRI BOROVNICI,22,BOROVNICA,fenol,51.22
564,2003,"FENOLIT d.d., SINTETIČNE SMOLE IN MASE",Borovnica,1353,BOROVNICA,BREG PRI BOROVNICI,BREG PRI BOROVNICI,22,BOROVNICA,formaldehid (CH2O),165.23
565,2003,"FENOLIT d.d., SINTETIČNE SMOLE IN MASE",Borovnica,1353,BOROVNICA,BREG PRI BOROVNICI,BREG PRI BOROVNICI,22,BOROVNICA,skupni prah,856.14
566,2003,"FILTRAUTO SLOVENIJA, D.O.O.",LADJA 11,1215,MEDVODE,LADJA,LADJA,11,MEDVODE,2-butanon (C4H8O),45
567,2003,"FILTRAUTO SLOVENIJA, D.O.O.",LADJA 11,1215,MEDVODE,LADJA,LADJA,11,MEDVODE,butilacetat (C6H12O2),45
568,2003,"FILTRAUTO SLOVENIJA, D.O.O.",LADJA 11,1215,MEDVODE,LADJA,LADJA,11,MEDVODE,etilbenzen (C8H10),45
569,2003,"FILTRAUTO SLOVENIJA, D.O.O.",LADJA 11,1215,MEDVODE,LADJA,LADJA,11,MEDVODE,fenol,177.324
570,2003,"FILTRAUTO SLOVENIJA, D.O.O.",LADJA 11,1215,MEDVODE,LADJA,LADJA,11,MEDVODE,ksilen (C8H10),45
571,2003,"FILTRAUTO SLOVENIJA, D.O.O.",LADJA 11,1215,MEDVODE,LADJA,LADJA,11,MEDVODE,skupni prah,7.346
572,2003,"FILTRAUTO SLOVENIJA, D.O.O.",LADJA 11,1215,MEDVODE,LADJA,LADJA,11,MEDVODE,stiren (C8H8),45
573,2003,"FILTRAUTO SLOVENIJA, D.O.O.",LADJA 11,1215,MEDVODE,LADJA,LADJA,11,MEDVODE,toluen (C7H9),45
574,2003,"FILTRAUTO SLOVENIJA, D.O.O.",LADJA 11,1215,MEDVODE,LADJA,LADJA,11,MEDVODE,trimetilbenzen (C9H12),45
575,2003,"FLERE ANTON, kmet",LETUŠ 83,3327,ŠMARTNO OB PAKI,LETUŠ,LETUŠ,83,BRASLOVČE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",514
576,2003,"FLERE ANTON, kmet",LETUŠ 83,3327,ŠMARTNO OB PAKI,LETUŠ,LETUŠ,83,BRASLOVČE,ogljikov monoksid (CO),159.9
577,2003,"FLERE ANTON, kmet",LETUŠ 83,3327,ŠMARTNO OB PAKI,LETUŠ,LETUŠ,83,BRASLOVČE,skupni prah,25.13
578,2003,"FLERE ANTON, kmet",LETUŠ 83,3327,ŠMARTNO OB PAKI,LETUŠ,LETUŠ,83,BRASLOVČE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",25.7
579,2003,FORSTEK D.D.,PLANINSKA CESTA 15,1431,DOL PRI HRASTNIKU,DOL PRI HRASTNIKU,PLANINSKA CESTA,15,HRASTNIK,"nikelj in njegove spojine, izražene kot Ni",0.91
580,2003,FORSTEK D.D.,PLANINSKA CESTA 15,1431,DOL PRI HRASTNIKU,DOL PRI HRASTNIKU,PLANINSKA CESTA,15,HRASTNIK,skupni prah,5.53
581,2003,FPL AVTOCENTER PUŠNIK D.O.O.,ŠPINDLERJEVA ULICA 2b,2310,SLOVENSKA BISTRICA,SLOVENSKA BISTRICA,ŠPINDLERJEVA ULICA,2,SLOVENSKA BISTRICA,"organske spojine, izražene kot skupni organski ogljik (TOC)",457.49
582,2003,FPL AVTOCENTER PUŠNIK D.O.O.,ŠPINDLERJEVA ULICA 2b,2310,SLOVENSKA BISTRICA,SLOVENSKA BISTRICA,ŠPINDLERJEVA ULICA,2,SLOVENSKA BISTRICA,skupni prah,8.99
583,2003,"GALMA PODJETJE ZA GALVANIZACIJO, D.O.O.",VIII. ULICA 8,1235,RADOMLJE,HOMEC,VIII. ULICA,8,DOMŽALE,trikloreten (C2HCl3),50.8
584,2003,"GALVANIZACIJA, KOVINSKI IZDELKI ZRNEC ROMANA s.p.",HRUŠEVSKA CESTA 26,1000,LJUBLJANA,LJUBLJANA,HRUŠEVSKA CESTA,26,LJUBLJANA,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",0.324
585,2003,"GALVANIZACIJA, KOVINSKI IZDELKI ZRNEC ROMANA s.p.",HRUŠEVSKA CESTA 26,1000,LJUBLJANA,LJUBLJANA,HRUŠEVSKA CESTA,26,LJUBLJANA,cink in njegove spojine (Zn),1
586,2003,"GALVANIZACIJA, KOVINSKI IZDELKI ZRNEC ROMANA s.p.",HRUŠEVSKA CESTA 26,1000,LJUBLJANA,LJUBLJANA,HRUŠEVSKA CESTA,26,LJUBLJANA,"krom in njegove spojine, izražene kot Cr",0.03245
587,2003,"GALVANIZACIJA, KOVINSKI IZDELKI ZRNEC ROMANA s.p.",HRUŠEVSKA CESTA 26,1000,LJUBLJANA,LJUBLJANA,HRUŠEVSKA CESTA,26,LJUBLJANA,"nikelj in njegove spojine, izražene kot Ni",0.064
588,2003,"GALVANIZACIJA, KOVINSKI IZDELKI ZRNEC ROMANA s.p.",HRUŠEVSKA CESTA 26,1000,LJUBLJANA,LJUBLJANA,HRUŠEVSKA CESTA,26,LJUBLJANA,skupni prah,3.64
589,2003,GARANT POHIŠTVENA INDUSTRIJA D.D. POLZELA,POLZELA 176A,3313,POLZELA,POLZELA,POLZELA,176,POLZELA,"dušikovi oksidi (NO in NO2), izraženi kot NO2",13546
590,2003,GARANT POHIŠTVENA INDUSTRIJA D.D. POLZELA,POLZELA 176A,3313,POLZELA,POLZELA,POLZELA,176,POLZELA,ogljikov monoksid (CO),4404
591,2003,GARANT POHIŠTVENA INDUSTRIJA D.D. POLZELA,POLZELA 176A,3313,POLZELA,POLZELA,POLZELA,176,POLZELA,skupni prah,2665
592,2003,GARANT POHIŠTVENA INDUSTRIJA D.D. POLZELA,POLZELA 176A,3313,POLZELA,POLZELA,POLZELA,176,POLZELA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",1021
593,2003,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",64
594,2003,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",76851
595,2003,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,"fluor in njegove spojine, izražene kot HF",64
596,2003,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,ogljikov monoksid (CO),112171
597,2003,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",243
598,2003,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,skupni prah,6568
599,2003,"GLIN GRIF, D.O.O., DRUŽBA ZA STROJNO, ELEKTRO IN GRADBENO DEJAVNOST",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",350
600,2003,"GLIN IPP PODJETJE ZA USPOSABLJANJE IN ZAPOSLOVANJE INVALIDOV, D.O.O. NAZARJE",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,skupni prah,31.04
601,2003,"GLIN IPP PODJETJE ZA USPOSABLJANJE IN ZAPOSLOVANJE INVALIDOV, D.O.O. NAZARJE",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,"trdni delci, manjši od 10 mikrometrov",21.42
602,2003,"GLIN ŽAGARSTVO, D.O.O. NAZARJE",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,skupni prah,315
603,2003,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",160
604,2003,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,benzen,530
605,2003,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,"dušikovi oksidi (NO in NO2), izraženi kot NO2",49750
606,2003,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,ogljikov monoksid (CO),72180
607,2003,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,"organske spojine, izražene kot skupni organski ogljik (TOC)",800
608,2003,"GLIN, TOVARNA IVERNIH PLOŠČ D.O.O.",LESARSKA CESTA 10,3331,NAZARJE,NAZARJE,LESARSKA CESTA,10,NAZARJE,skupni prah,13600
609,2003,"GLINEK SPECIALIZIRANO PODJETJE ZA GALVANIZACIJO, D.D.",GLINEK 5,1291,ŠKOFLJICA,GLINEK,GLINEK,5,ŠKOFLJICA,amonijak (NH3),85.9
610,2003,"GLINEK SPECIALIZIRANO PODJETJE ZA GALVANIZACIJO, D.D.",GLINEK 5,1291,ŠKOFLJICA,GLINEK,GLINEK,5,ŠKOFLJICA,"anorganske spojine klora, če niso navedene v I. nevarnostni skupini, izražene kot HCl",336.5
611,2003,"GLINEK SPECIALIZIRANO PODJETJE ZA GALVANIZACIJO, D.D.",GLINEK 5,1291,ŠKOFLJICA,GLINEK,GLINEK,5,ŠKOFLJICA,"cianidi, lahkotopni, izraženi kot CN",0.5
612,2003,"GLINEK SPECIALIZIRANO PODJETJE ZA GALVANIZACIJO, D.D.",GLINEK 5,1291,ŠKOFLJICA,GLINEK,GLINEK,5,ŠKOFLJICA,klor (Cl2),0.2
613,2003,"GLINEK SPECIALIZIRANO PODJETJE ZA GALVANIZACIJO, D.D.",GLINEK 5,1291,ŠKOFLJICA,GLINEK,GLINEK,5,ŠKOFLJICA,vodikov cianid (HCN),124
614,2003,"GLINEK SPECIALIZIRANO PODJETJE ZA GALVANIZACIJO, D.D.",GLINEK 5,1291,ŠKOFLJICA,GLINEK,GLINEK,5,ŠKOFLJICA,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",26
615,2003,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,skupni prah,4.66
616,2003,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,"dušikovi oksidi (NO in NO2), izraženi kot NO2",520
617,2003,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,ogljikov monoksid (CO),1384
618,2003,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,"organske spojine, izražene kot skupni organski ogljik (TOC)",1656
619,2003,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,skupni prah,1.73
620,2003,"GOODYEAR ENGINEERED PRODUCTS EUROPE, DRUŽBA ZA PROIZVODNJO GUMENIH TEHNIČNIH IZDELKOV, D.O.O.",ŠKOFJELOŠKA CESTA 6,4502,KRANJ,KRANJ,ŠKOFJELOŠKA CESTA,6,KRANJ,"žveplovi oksidi (SO2 in SO3), izraženi kot SO2",0
621,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,"baker in njegove spojine, izražene kot Cu",0.2605
622,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,cink in njegove spojine (Zn),23.403
623,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,"dušikovi oksidi (NO in NO2), izraženi kot NO2",7976.6
624,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,"fluor in njegove spojine, izražene kot HF",29.1
625,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,"hlapne organske spojine, razen metana",1.92
626,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,"kadmij in njegove spojine, izražene kot Cd",0.009500000000000001
627,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,klor (Cl2),119.38
628,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,"krom in njegove spojine, izražene kot Cr",0.09100000000000001
629,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,"nikelj in njegove spojine, izražene kot Ni",0.3024
630,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,"organske spojine, izražene kot skupni organski ogljik (TOC)",12901.39
631,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,"silicijev dioksid, v obliki kristalinskega prahu, SiO2",42.014
632,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,skupni prah,7909.58
633,2003,"GORENJE NOTRANJA OPREMA, d.d.",PARTIZANSKA CESTA 12,3320,VELENJE,GORENJE,GORENJE,1,ŠMARTNO OB PAKI,"svinec in njegove spojine, izražene kot Pb",0.3248
